,room_type,city,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,latitude,longitude,location
179,Entire home/apt,Boston,South Boston,19,4.5,10,5.0,700.0,42.336763,-71.045216,0101000020E61000006150A6D1E4C251C05DC0CB0C1B2B4540
180,Entire home/apt,Boston,Beacon Hill,0,0.0,4,2.0,650.0,42.358610999999996,-71.069133,0101000020E6100000C284D1AC6CC451C0317E1AF7E62D4540
181,Entire home/apt,Boston,Allston,0,0.0,5,2.0,524.0,42.362546,-71.13394699999999,0101000020E61000006E19709692C851C0D7A546E8672E4540
182,Entire home/apt,Boston,Charlestown,0,0.0,8,3.0,650.0,42.37632,-71.066276,0101000020E61000009F20B1DD3DC451C0556AF6402B304540
183,Entire home/apt,Boston,Chinatown,0,0.0,5,2.0,599.0,42.351321,-71.06189599999999,0101000020E610000035F0A31AF6C351C0F2B22616F82C4540
184,Entire home/apt,Boston,Chinatown,0,0.0,5,2.0,599.0,42.351393,-71.061339,0101000020E61000000ABE69FAECC351C08C852172FA2C4540
185,Entire home/apt,Boston,Fenway,0,0.0,5,2.0,599.0,42.343295,-71.100452,0101000020E610000057B439CE6DC651C0AEF02E17F12B4540
186,Entire home/apt,Boston,Fenway,0,0.0,5,2.0,599.0,42.344637,-71.100637,0101000020E610000020F12BD670C651C0EBFEB1101D2C4540
187,Entire home/apt,Boston,Fenway,0,0.0,5,2.0,599.0,42.344857,-71.100219,0101000020E610000005DCF3FC69C651C0F9653046242C4540
188,Entire home/apt,Boston,Fenway,0,0.0,2,1.0,592.0,42.346482,-71.088915,0101000020E6100000ED478AC8B0C551C08B53AD85592C4540
189,Entire home/apt,Boston,Downtown,0,0.0,2,1.0,595.0,42.353062,-71.063498,0101000020E61000002157EA5910C451C0EDBAB722312D4540
190,Entire home/apt,Boston,Back Bay,0,0.0,2,1.0,595.0,42.352068,-71.07549,0101000020E6100000344B02D4D4C451C0ECFB7090102D4540
191,Entire home/apt,Boston,Downtown,0,0.0,2,1.0,595.0,42.351244,-71.06836700000001,0101000020E61000000A48FB1F60C451C047753A90F52C4540
192,Entire home/apt,Boston,Downtown,0,0.0,4,2.0,600.0,42.352815,-71.063713,0101000020E610000020D5B0DF13C451C0E544BB0A292D4540
193,Entire home/apt,Boston,Back Bay,0,0.0,2,1.0,514.0,42.351797999999995,-71.074398,0101000020E6100000D238D4EFC2C451C02C6684B7072D4540
194,Entire home/apt,Boston,Back Bay,0,0.0,2,1.0,586.0,42.349537,-71.076164,0101000020E61000007C48F8DEDFC451C0F8DEDFA0BD2C4540
195,Entire home/apt,Boston,Jamaica Plain,1,0.0,10,4.0,650.0,42.311712,-71.118184,0101000020E610000045BA9F5390C751C0A8E2C62DE6274540
196,Entire home/apt,Boston,South Boston Waterfront,9,5.0,6,3.0,600.0,42.343165,-71.053388,0101000020E6100000ED7F80B56AC351C0E010AAD4EC2B4540
197,Entire home/apt,Boston,Back Bay,15,5.0,6,3.0,550.0,42.35037,-71.07034499999999,0101000020E6100000FA9B508880C451C0F0BF95ECD82C4540
198,Entire home/apt,Boston,South Boston,5,5.0,4,2.0,700.0,42.3379,-71.043219,0101000020E610000036E49F19C4C251C0C1A8A44E402B4540
199,Entire home/apt,Boston,Beacon Hill,25,5.0,7,4.0,700.0,42.357034000000006,-71.070562,0101000020E6100000C8957A1684C451C0B0C7444AB32D4540
200,Entire home/apt,Boston,Jamaica Plain,52,5.0,10,4.0,575.0,42.305813,-71.112597,0101000020E61000002C280CCA34C751C088D860E124274540
201,Entire home/apt,Boston,Back Bay,38,4.5,6,3.0,583.0,42.353842,-71.07268,0101000020E6100000B1C403CAA6C451C0C2F9D4B14A2D4540
202,Entire home/apt,Boston,South End,49,5.0,5,3.0,650.0,42.342896,-71.074232,0101000020E610000044149337C0C451C0F1F62004E42B4540
203,Entire home/apt,Boston,South End,3,5.0,7,2.0,532.0,42.344576,-71.06405,0101000020E6100000C3D32B6519C451C0467EFD101B2C4540
204,Entire home/apt,Boston,South End,49,5.0,4,2.0,550.0,42.341445,-71.080511,0101000020E6100000F8FD9B1727C551C0FD304278B42B4540
205,Entire home/apt,Boston,Charlestown,0,0.0,2,1.0,600.0,42.374866,-71.060523,0101000020E6100000F969DC9BDFC351C0F030ED9BFB2F4540
206,Entire home/apt,Boston,South Boston,7,5.0,14,5.0,525.0,42.335879,-71.03358,0101000020E61000002E73BA2C26C251C0E3344415FE2A4540
207,Entire home/apt,Boston,Downtown,39,4.5,8,3.0,600.0,42.349629,-71.056301,0101000020E6100000DB6E826F9AC351C0D95DA0A4C02C4540
208,Entire home/apt,Boston,Mission Hill,0,0.0,3,0.0,354.0,42.329978000000004,-71.110711,0101000020E6100000AD1397E315C751C0223317B83C2A4540
209,Entire home/apt,Boston,Mission Hill,0,0.0,3,0.0,354.0,42.328944,-71.110376,0101000020E6100000DA907F6610C751C0931B45D61A2A4540
210,Entire home/apt,Boston,Jamaica Plain,0,0.0,3,0.0,354.0,42.329183,-71.111032,0101000020E6100000CE33F6251BC751C018B325AB222A4540
211,Entire home/apt,Boston,Mission Hill,0,0.0,3,1.0,365.0,42.330069,-71.110654,0101000020E6100000FBCA83F414C751C0333674B33F2A4540
212,Entire home/apt,Boston,Mission Hill,0,0.0,3,1.0,365.0,42.32866,-71.110006,0101000020E610000048179B560AC751C06EC0E787112A4540
213,Entire home/apt,Boston,Jamaica Plain,0,0.0,3,1.0,365.0,42.3288,-71.112359,0101000020E6100000529ACDE330C751C060764F1E162A4540
214,Entire home/apt,Boston,West Roxbury,6,5.0,8,5.0,300.0,42.280757,-71.153214,0101000020E610000085D21742CEC951C0C18F6AD8EF234540
215,Entire home/apt,Boston,Dorchester,0,0.0,9,4.0,351.0,42.312785,-71.06019,0101000020E6100000F6622827DAC351C0F5D6C05609284540
216,Entire home/apt,Boston,Dorchester,3,0.0,8,4.0,399.0,42.312818,-71.04805400000001,0101000020E6100000499C155113C351C0D1CC936B0A284540
217,Entire home/apt,Boston,Jamaica Plain,7,4.5,6,3.0,450.0,42.309835,-71.114579,0101000020E6100000BD73284355C751C0FD135CACA8274540
218,Entire home/apt,Boston,Jamaica Plain,42,5.0,11,5.0,500.0,42.313592,-71.122621,0101000020E61000006133C005D9C751C0C4245CC823284540
219,Entire home/apt,Boston,Jamaica Plain,2,0.0,6,4.0,335.0,42.312742,-71.112014,0101000020E61000006DACC43C2BC751C0F60A0BEE07284540
220,Entire home/apt,Boston,Jamaica Plain,0,0.0,6,3.0,500.0,42.30466,-71.10889300000001,0101000020E6100000DA70581AF8C651C01E335019FF264540
221,Entire home/apt,Boston,Jamaica Plain,7,5.0,10,4.0,500.0,42.307037,-71.103368,0101000020E6100000FDDCD0949DC651C0BBD408FD4C274540
222,Entire home/apt,Boston,Jamaica Plain,1,0.0,8,4.0,350.0,42.295456,-71.119385,0101000020E610000082A8FB00A4C751C018B49080D1254540
223,Entire home/apt,Boston,South Boston,18,5.0,7,4.0,494.0,42.331815999999996,-71.033987,0101000020E61000004E5FCFD72CC251C010255AF2782A4540
224,Entire home/apt,Boston,Roxbury,6,4.0,12,3.0,485.0,42.311336,-71.085128,0101000020E610000054FEB5BC72C551C0A208A9DBD9274540
225,Entire home/apt,Boston,Mission Hill,0,0.0,3,1.0,354.0,42.335179,-71.10149200000001,0101000020E61000008F334DD87EC651C02AA73D25E72A4540
226,Entire home/apt,Boston,Allston,3,5.0,6,4.0,319.0,42.362403,-71.134777,0101000020E610000031D0B52FA0C851C0747CB438632E4540
227,Entire home/apt,Boston,Fenway,16,4.5,5,2.0,376.0,42.345171,-71.100497,0101000020E61000002716F88A6EC651C0894336902E2C4540
228,Entire home/apt,Boston,West End,0,0.0,3,1.0,354.0,42.364841,-71.06761,0101000020E61000007CB8E4B853C451C0B69E211CB32E4540
229,Entire home/apt,Boston,Chinatown,1,0.0,4,2.0,399.0,42.35194,-71.060077,0101000020E61000007A8F334DD8C351C0BE13B35E0C2D4540
230,Entire home/apt,Boston,South Boston Waterfront,0,0.0,6,3.0,449.0,42.351541999999995,-71.047202,0101000020E61000009293895B05C351C0D1950854FF2C4540
231,Entire home/apt,Boston,South Boston Waterfront,4,5.0,5,2.0,419.0,42.353242,-71.047196,0101000020E610000021205F4205C351C06DC9AA08372D4540
232,Entire home/apt,Boston,Back Bay,1,0.0,2,1.0,349.0,42.34632,-71.078073,0101000020E6100000D76CE525FFC451C0B1F9B836542C4540
233,Entire home/apt,Boston,Chinatown,0,0.0,3,1.0,311.0,42.351207,-71.061426,0101000020E6100000F1475167EEC351C02A90D959F42C4540
234,Entire home/apt,Boston,Back Bay,24,4.5,4,2.0,342.0,42.35429,-71.072772,0101000020E61000002104E44BA8C451C061A6ED5F592D4540
235,Entire home/apt,Boston,Downtown,1,0.0,4,2.0,350.0,42.351067,-71.06312199999999,0101000020E61000001F6ADB300AC451C038DA71C3EF2C4540
236,Entire home/apt,Boston,Back Bay,0,0.0,4,1.0,313.0,42.345136,-71.07976,0101000020E6100000DAE1AFC91AC551C00C569C6A2D2C4540
237,Entire home/apt,Boston,Back Bay,3,4.5,4,2.0,385.0,42.343271,-71.08126700000001,0101000020E61000009ECF807A33C551C02655DB4DF02B4540
238,Entire home/apt,Boston,Fenway,9,5.0,5,2.0,409.0,42.343458,-71.100635,0101000020E61000004F75C8CD70C651C058C6866EF62B4540
239,Entire home/apt,Boston,West Roxbury,3,4.5,4,2.0,329.0,42.299553,-71.129138,0101000020E6100000EFAA07CC43C851C09835B1C057264540
240,Entire home/apt,Boston,Mission Hill,0,0.0,8,3.0,500.0,42.334173,-71.100226,0101000020E61000005F0D501A6AC651C0651A4D2EC62A4540
241,Entire home/apt,Boston,West End,0,0.0,3,1.0,319.0,42.364808000000004,-71.06893000000001,0101000020E6100000A6ED5F5969C451C0DAA84E07B22E4540
242,Entire home/apt,Boston,Fenway,3,4.5,5,2.0,376.0,42.343543,-71.098486,0101000020E6100000494739984DC651C086E28E37F92B4540
243,Entire home/apt,Boston,Dorchester,21,4.5,10,4.0,495.0,42.298390000000005,-71.059312,0101000020E6100000AA108FC4CBC351C00ABABDA431264540
244,Entire home/apt,Boston,Jamaica Plain,96,4.5,6,3.0,399.0,42.308293,-71.123991,0101000020E6100000E57FF277EFC751C0F94A202576274540
245,Entire home/apt,Boston,Jamaica Plain,12,5.0,8,3.0,450.0,42.314174,-71.115415,0101000020E6100000F19D98F562C751C073A087DA36284540
246,Entire home/apt,Boston,Jamaica Plain,9,4.5,6,3.0,500.0,42.304338,-71.108717,0101000020E61000003BE12538F5C651C00C772E8CF4264540
247,Entire home/apt,Boston,Brighton,2,0.0,10,3.0,446.0,42.346121999999994,-71.15188,0101000020E6100000A83AE466B8C951C08B36C7B94D2C4540
248,Entire home/apt,Boston,Brighton,0,0.0,13,5.0,500.0,42.347165000000004,-71.14865999999999,0101000020E61000004C8E3BA583C951C06DA818E76F2C4540
249,Entire home/apt,Boston,Fenway,1,0.0,3,1.0,377.0,42.345483,-71.10136999999999,0101000020E6100000EAB298D87CC651C0782975C9382C4540
250,Entire home/apt,Boston,Fenway,1,0.0,4,2.0,399.0,42.342967,-71.102514,0101000020E61000007558E1968FC651C0BA4DB857E62B4540
251,Entire home/apt,Boston,Fenway,0,0.0,3,1.0,377.0,42.344797,-71.101749,0101000020E6100000A5D93C0E83C651C02461DF4E222C4540
252,Entire home/apt,Boston,Back Bay,2,0.0,6,2.0,349.0,42.34811,-71.086283,0101000020E6100000D9CC21A985C551C08DB454DE8E2C4540
253,Entire home/apt,Boston,Fenway,1,0.0,5,2.0,469.0,42.344324,-71.097563,0101000020E61000002D93E1783EC651C02C9D0FCF122C4540
254,Entire home/apt,Boston,Fenway,0,0.0,3,1.0,434.0,42.343802000000004,-71.09773100000001,0101000020E61000008B33863941C651C0522635B4012C4540
255,Entire home/apt,Boston,Fenway,0,0.0,3,1.0,369.0,42.345209000000004,-71.100216,0101000020E61000004DA25EF069C651C076A4FACE2F2C4540
256,Entire home/apt,Boston,Fenway,0,0.0,3,1.0,369.0,42.343595,-71.10199200000001,0101000020E6100000081D740987C651C0D908C4EBFA2B4540
257,Entire home/apt,Boston,Fenway,11,4.5,5,2.0,376.0,42.343396000000006,-71.10105899999999,0101000020E6100000DBFD2AC077C651C0E2C96E66F42B4540
258,Entire home/apt,Boston,Fenway,0,0.0,3,1.0,377.0,42.345223,-71.100569,0101000020E6100000737FF5B86FC651C0DB696B44302C4540
259,Entire home/apt,Boston,Fenway,2,0.0,3,1.0,377.0,42.343959999999996,-71.10061999999999,0101000020E6100000B554DE8E70C651C0EB909BE1062C4540
260,Entire home/apt,Boston,Fenway,0,0.0,3,1.0,354.0,42.342938000000004,-71.097492,0101000020E6100000C9E7154F3DC651C01F477364E52B4540
261,Entire home/apt,Boston,Fenway,13,5.0,5,2.0,500.0,42.343709000000004,-71.097673,0101000020E6100000F12C414640C651C0A12B11A8FE2B4540
262,Entire home/apt,Boston,South End,10,5.0,6,2.0,450.0,42.336504999999995,-71.075696,0101000020E6100000081C0934D8C451C062F88898122B4540
263,Entire home/apt,Boston,Fenway,0,0.0,5,2.0,499.0,42.343524,-71.102152,0101000020E610000025CE8AA889C651C010B22C98F82B4540
264,Entire home/apt,Boston,Fenway,11,4.5,5,2.0,376.0,42.343265,-71.100617,0101000020E6100000FC1A498270C651C0446E861BF02B4540
265,Entire home/apt,Boston,Fenway,23,4.5,5,2.0,376.0,42.343299,-71.100163,0101000020E61000003B51121269C651C0F0DFBC38F12B4540
266,Entire home/apt,Boston,Allston,11,4.0,6,4.0,452.0,42.357683,-71.129369,0101000020E61000007007EA9447C851C0E7AA798EC82D4540
267,Entire home/apt,Boston,Back Bay,0,0.0,5,2.0,431.0,42.346201,-71.077966,0101000020E6100000CC0C1B65FDC451C0D76B7A50502C4540
268,Entire home/apt,Boston,Fenway,0,0.0,16,4.0,392.0,42.341758,-71.087604,0101000020E6100000ECBFCE4D9BC551C0BC92E4B9BE2B4540
269,Entire home/apt,Boston,Chinatown,0,0.0,3,1.0,377.0,42.352321999999994,-71.062026,0101000020E61000001C60E63BF8C351C0A6D425E3182D4540
270,Entire home/apt,Boston,Back Bay,6,4.5,4,2.0,379.0,42.345262,-71.080789,0101000020E61000001938A0A52BC551C09946938B312C4540
271,Entire home/apt,Boston,Back Bay,22,4.5,2,1.0,359.0,42.354115,-71.074414,0101000020E61000005517F032C3C451C0F302ECA3532D4540
272,Entire home/apt,Boston,Back Bay,1,0.0,6,2.0,449.0,42.344471,-71.081786,0101000020E610000052D158FB3BC551C0D0B52FA0172C4540
273,Entire home/apt,Boston,Back Bay,24,4.5,5,2.0,389.0,42.346483,-71.079675,0101000020E6100000C3D32B6519C551C05BCF108E592C4540
274,Entire home/apt,Boston,Downtown,3,4.5,7,3.0,350.0,42.356084,-71.061583,0101000020E610000055BFD2F9F0C351C07F501729942D4540
275,Entire home/apt,Boston,Beacon Hill,0,0.0,3,1.0,320.0,42.358007,-71.06662,0101000020E61000009C50888043C451C09A5E622CD32D4540
276,Entire home/apt,Boston,Roxbury,15,4.0,8,3.0,450.0,42.337134999999996,-71.083813,0101000020E6100000B37E33315DC551C022AB5B3D272B4540
277,Entire home/apt,Boston,Fenway,2,0.0,5,2.0,327.0,42.351064,-71.09496899999999,0101000020E61000009148DBF813C651C0C76647AAEF2C4540
278,Entire home/apt,Boston,Bay Village,4,5.0,7,2.0,330.0,42.348855,-71.069508,0101000020E6100000DDB3AED172C451C0E605D847A72C4540
279,Entire home/apt,Boston,South Boston,2,0.0,6,4.0,495.0,42.333242999999996,-71.042,0101000020E6100000A69BC420B0C251C07B4FE5B4A72A4540
280,Entire home/apt,Boston,South Boston,0,0.0,16,6.0,425.0,42.332848,-71.052242,0101000020E6100000925ED4EE57C351C0FE4465C39A2A4540
281,Entire home/apt,Boston,South Boston,7,4.5,6,2.0,347.0,42.34017,-71.05609,0101000020E61000007DE882FA96C351C0488AC8B08A2B4540
282,Entire home/apt,Boston,Beacon Hill,93,5.0,7,4.0,400.0,42.360433,-71.071343,0101000020E61000001BF33AE290C451C018B325AB222E4540
283,Entire home/apt,Boston,Downtown,2,0.0,4,2.0,329.0,42.364277,-71.0593,0101000020E6100000C7293A92CBC351C0AED7F4A0A02E4540
284,Entire home/apt,Boston,Charlestown,0,0.0,7,3.0,351.0,42.377387,-71.060441,0101000020E61000009A95ED43DEC351C0C0779B374E304540
285,Entire home/apt,Boston,West End,3,4.5,4,2.0,349.0,42.364290999999994,-71.068376,0101000020E610000034F5BA4560C451C0139D6516A12E4540
286,Entire home/apt,Boston,South Boston Waterfront,0,0.0,3,1.0,319.0,42.353311,-71.04719399999999,0101000020E610000051A4FB3905C351C095287B4B392D4540
287,Entire home/apt,Boston,Downtown,39,5.0,4,2.0,400.0,42.349681,-71.056809,0101000020E6100000954737C2A2C351C02B84D558C22C4540
288,Entire home/apt,Boston,Back Bay,1,0.0,4,2.0,450.0,42.35273,-71.083517,0101000020E61000003EEAAF5758C551C0B728B341262D4540
289,Entire home/apt,Boston,Back Bay,8,4.5,4,2.0,349.0,42.346097,-71.078986,0101000020E6100000E1B54B1B0EC551C0321F10E84C2C4540
290,Entire home/apt,Boston,Chinatown,4,4.5,2,1.0,349.0,42.352197,-71.061995,0101000020E6100000FE60E0B9F7C351C0E95F92CA142D4540
291,Entire home/apt,Boston,South End,6,4.0,7,4.0,350.0,42.342303,-71.080363,0101000020E6100000BE33DAAA24C551C04E29AF95D02B4540
292,Entire home/apt,Boston,Downtown,9,5.0,3,1.0,311.0,42.351308,-71.063506,0101000020E61000006346787B10C451C05E6919A9F72C4540
293,Entire home/apt,Boston,Chinatown,0,0.0,5,2.0,449.0,42.350238,-71.061262,0101000020E6100000349F73B7EBC351C081E84999D42C4540
294,Entire home/apt,Boston,Downtown,0,0.0,4,2.0,325.0,42.353612,-71.062216,0101000020E61000006E52D158FBC351C090BC7328432D4540
295,Entire home/apt,Boston,Roxbury,2,0.0,4,2.0,400.0,42.341124,-71.083005,0101000020E6100000E31934F44FC551C0BBF083F3A92B4540
296,Entire home/apt,Boston,Fenway,1,0.0,3,1.0,377.0,42.345653000000006,-71.10000600000001,0101000020E6100000D7D9907F66C651C0D461855B3E2C4540
297,Entire home/apt,Boston,Fenway,6,4.5,5,2.0,376.0,42.344066,-71.101743,0101000020E6100000346612F582C651C030D5CC5A0A2C4540
298,Entire home/apt,Boston,South Boston,0,0.0,5,3.0,700.0,42.336059000000006,-71.043347,0101000020E61000004DD87E32C6C251C0634337FB032B4540
299,Entire home/apt,Boston,Beacon Hill,11,5.0,7,5.0,819.0,42.357131,-71.071314,0101000020E6100000CE6F986890C451C0A3B1F677B62D4540
300,Entire home/apt,Boston,Charlestown,1,0.0,10,3.0,800.0,42.381695,-71.06455600000001,0101000020E6100000AD307DAF21C451C0FB05BB61DB304540
301,Entire home/apt,Boston,South Boston Waterfront,1,0.0,7,3.0,720.0,42.351379,-71.045496,0101000020E610000053060E68E9C251C027C0B0FCF92C4540
302,Entire home/apt,Boston,Downtown,0,0.0,2,1.0,1000.0,42.363099,-71.058137,0101000020E6100000016C4084B8C351C0EB1A2D077A2E4540
303,Entire home/apt,Boston,Charlestown,3,5.0,10,3.0,725.0,42.375531,-71.06298100000001,0101000020E61000003DD175E107C451C02DD1596611304540
304,Entire home/apt,Boston,Beacon Hill,5,5.0,5,4.0,900.0,42.357209000000005,-71.071721,0101000020E6100000EE5BAD1397C451C01E6B4606B92D4540
305,Entire home/apt,Boston,South End,2,0.0,6,3.0,700.0,42.344182,-71.071437,0101000020E61000005CAE7E6C92C451C09AEFE0270E2C4540
306,Entire home/apt,Boston,East Boston,0,0.0,16,6.0,800.0,42.383441,-70.999166,0101000020E61000009C51F355F2BF51C007793D9814314540
307,Entire home/apt,Boston,Bay Village,0,0.0,2,1.0,990.0,42.348418,-71.068724,0101000020E6100000D21C59F965C451C03BAB05F6982C4540
308,Entire home/apt,Boston,South Boston Waterfront,0,0.0,7,3.0,720.0,42.351234000000005,-71.047075,0101000020E6100000645DDC4603C351C0239F573CF52C4540
309,Entire home/apt,Boston,Back Bay,4,5.0,4,2.0,750.0,42.350528000000004,-71.079504,0101000020E6100000ADF9F19716C551C0882AFC19DE2C4540
310,Entire home/apt,Boston,Jamaica Plain,0,0.0,3,0.0,900.0,42.323341,-71.102059,0101000020E6100000CCD0782288C651C05C3AE63C63294540
311,Entire home/apt,Boston,Downtown,1,0.0,8,3.0,785.0,42.360267,-71.053914,0101000020E6100000FBB2B45373C351C0FD69A33A1D2E4540
312,Entire home/apt,Boston,South End,3,5.0,4,2.0,750.0,42.344032,-71.07408000000001,0101000020E610000069520ABABDC451C08463963D092C4540
313,Entire home/apt,Boston,South Boston,1,0.0,9,3.0,1000.0,42.336417,-71.04769399999999,0101000020E6100000CA8D226B0DC351C0C26856B60F2B4540
314,Entire home/apt,Boston,Beacon Hill,3,5.0,6,3.0,750.0,42.361168,-71.06447,0101000020E6100000AE64C74620C451C04D2EC6C03A2E4540
315,Entire home/apt,Boston,Beacon Hill,22,5.0,8,4.0,750.0,42.360769,-71.064449,0101000020E6100000A2D0B2EE1FC451C08F34B8AD2D2E4540
316,Entire home/apt,Boston,South End,26,5.0,10,5.0,782.0,42.338956,-71.07818,0101000020E6100000E2CCAFE600C551C0396403E9622B4540
317,Entire home/apt,Boston,South Boston,3,5.0,8,5.0,700.0,42.337195,-71.04441,0101000020E610000062670A9DD7C251C0F7AFAC34292B4540
318,Entire home/apt,Boston,Back Bay,0,0.0,9,3.0,650.0,42.348861,-71.083405,0101000020E6100000AAD4EC8156C551C0C8EC2C7AA72C4540
319,Entire home/apt,Boston,South End,30,5.0,4,2.0,575.0,42.341412,-71.081137,0101000020E6100000B75F3E5931C551C0213B6F63B32B4540
320,Entire home/apt,Boston,North End,8,5.0,6,2.0,600.0,42.362642,-71.054078,0101000020E6100000B85B920376C351C0F913950D6B2E4540
321,Entire home/apt,Boston,Fenway,0,0.0,5,2.0,537.0,42.344891,-71.100311,0101000020E6100000761BD47E6BC651C0A5D76663252C4540
322,Entire home/apt,Boston,Jamaica Plain,0,0.0,2,1.0,379.0,42.328471,-71.112534,0101000020E6100000096CCEC133C751C09B5775560B2A4540
323,Entire home/apt,Boston,South End,251,5.0,4,2.0,357.0,42.341213,-71.075711,0101000020E6100000A33CF372D8C451C02BFC19DEAC2B4540
324,Entire home/apt,Boston,Jamaica Plain,0,0.0,3,1.0,342.0,42.328494,-71.110385,0101000020E6100000033E3F8C10C751C0537765170C2A4540
325,Entire home/apt,Boston,Downtown,0,0.0,5,2.0,372.0,42.36582,-71.059893,0101000020E610000099107349D5C351C0821C9430D32E4540
326,Entire home/apt,Boston,West End,6,5.0,4,2.0,359.0,42.364359,-71.06953399999999,0101000020E610000072FDBB3E73C451C06B80D250A32E4540
327,Entire home/apt,Boston,Dorchester,1,0.0,8,4.0,350.0,42.300384,-71.05133599999999,0101000020E6100000E146CA1649C351C0EF1EA0FB72264540
328,Entire home/apt,Boston,South End,1,0.0,2,1.0,324.0,42.344467,-71.06953399999999,0101000020E610000072FDBB3E73C451C08FC6A17E172C4540
329,Entire home/apt,Boston,Dorchester,1,0.0,5,2.0,350.0,42.310802,-71.054236,0101000020E61000000491459A78C351C005C4245CC8274540
330,Entire home/apt,Boston,South End,8,5.0,6,2.0,380.0,42.343598,-71.071908,0101000020E6100000871403249AC451C04A7CEE04FB2B4540
331,Entire home/apt,Boston,Back Bay,0,0.0,6,2.0,479.0,42.354638,-71.073998,0101000020E61000000B7E1B62BCC451C09DF529C7642D4540
332,Entire home/apt,Boston,South Boston Waterfront,1,0.0,3,1.0,388.0,42.351195000000004,-71.047125,0101000020E6100000BC74931804C351C065C22FF5F32C4540
333,Entire home/apt,Boston,Back Bay,11,5.0,4,2.0,399.0,42.354496999999995,-71.072411,0101000020E6100000B937BF61A2C451C0DBC35E28602D4540
334,Entire home/apt,Boston,South Boston Waterfront,4,5.0,4,1.0,315.0,42.348974,-71.04853100000001,0101000020E6100000E675C4211BC351C0C093162EAB2C4540
335,Entire home/apt,Boston,Chinatown,1,0.0,3,1.0,377.0,42.351606,-71.06154599999999,0101000020E6100000C74CA25EF0C351C0E789E76C012D4540
336,Entire home/apt,Boston,Chinatown,1,0.0,3,1.0,377.0,42.351255,-71.061245,0101000020E6100000C9022670EBC351C03BC780ECF52C4540
337,Entire home/apt,Boston,South Boston Waterfront,0,0.0,3,1.0,491.0,42.350770000000004,-71.046572,0101000020E6100000323A2009FBC251C07E350708E62C4540
338,Entire home/apt,Boston,Downtown,2,0.0,5,2.0,367.0,42.365994,-71.061212,0101000020E6100000DB87BCE5EAC351C0204432E4D82E4540
339,Entire home/apt,Boston,South Boston Waterfront,0,0.0,3,1.0,491.0,42.351239,-71.045755,0101000020E6100000392861A6EDC251C0350A4966F52C4540
340,Entire home/apt,Boston,Charlestown,0,0.0,4,1.0,399.0,42.381508000000004,-71.070216,0101000020E6100000FBE93F6B7EC451C0C8940F41D5304540
341,Entire home/apt,Boston,Chinatown,0,0.0,3,1.0,399.0,42.35103,-71.061705,0101000020E6100000FB3F87F9F2C351C01BF5108DEE2C4540
342,Entire home/apt,Boston,Downtown,0,0.0,2,1.0,350.0,42.352534000000006,-71.05960400000001,0101000020E61000007DAD4B8DD0C351C0315D88D51F2D4540
343,Entire home/apt,Boston,South Boston,1,0.0,5,2.0,350.0,42.331385,-71.045164,0101000020E610000038BD8BF7E3C251C046B1DCD26A2A4540
344,Entire home/apt,Boston,Downtown,0,0.0,5,2.0,367.0,42.366378000000005,-71.06026800000001,0101000020E6100000B33F506EDBC351C0A8FC6B79E52E4540
345,Entire home/apt,Boston,Back Bay,20,4.0,4,2.0,452.0,42.353763,-71.074239,0101000020E61000009E45EF54C0C451C076C4211B482D4540
